code,area name,category,value,average salary,index
E07000026,Allerdale,Pupil attainment [L2],108.9,26317.2,40
E07000026,Allerdale,Teenage pregnancy [L2],95.8,26317.2,41
E07000026,Allerdale,"Young people in education, employment and apprenticeships [L2]",103.5,26317.2,42
E07000026,Allerdale,Physiological risk factors [L],85.4,26317.2,43
E07000026,Allerdale,High blood pressure [L3],106.4,26317.2,44
E07000026,Allerdale,Low birth weight [L3],93.1,26317.2,45
E07000026,Allerdale,Overweight and obesity in adults [L3],106.9,26317.2,46
E07000026,Allerdale,Overweight and obesity in children [L3],79.6,26317.2,47
E07000026,Allerdale,Protective measures [L],108.6,26317.2,48
E07000026,Allerdale,Cancer screening attendance [L4],101.5,26317.2,49
E07000026,Allerdale,Child vaccination coverage [L4],113.9,26317.2,50
E07000026,Allerdale,Healthy Places Domain,121,26317.2,51
E07000026,Allerdale,Access to green space [Pl],106,26317.2,52
E07000026,Allerdale,Private outdoor space [Pl1],106,26317.2,53
E07000026,Allerdale,Access to services [Pl],91,26317.2,54
E07000026,Allerdale,Distance to GP services [Pl2],85.9,26317.2,55
E07000026,Allerdale,Distance to pharmacies [Pl2],91.1,26317.2,56
E07000026,Allerdale,Distance to sports or leisure facilities [Pl2],99.6,26317.2,57
E07000026,Allerdale,Internet access [Pl2],90.5,26317.2,58
E07000026,Allerdale,Patients offered acceptable GP practice appointments [Pl2],108.7,26317.2,59
E07000026,Allerdale,Crime [Pl],110.5,26317.2,60
E07000026,Allerdale,Low-level crime [Pl3],120.9,26317.2,61
E07000026,Allerdale,Personal crime [Pl3],98.5,26317.2,62
E07000026,Allerdale,Economic and working conditions [Pl],101.8,26317.2,63
E07000026,Allerdale,Child poverty [Pl4],98.2,26317.2,64
E07000026,Allerdale,Job-related training [Pl4],89.6,26317.2,65
E07000026,Allerdale,Unemployment [Pl4],108.4,26317.2,66
E07000026,Allerdale,Workplace safety [Pl4],102.6,26317.2,67
E07000026,Allerdale,Living conditions [Pl],141.6,26317.2,68
E07000026,Allerdale,Air pollution [Pl5],140.5,26317.2,69
E07000026,Allerdale,Household overcrowding [Pl5],166,26317.2,70
E07000026,Allerdale,Noise complaints [Pl5],108.3,26317.2,71
E07000026,Allerdale,Road safety [Pl5],121.9,26317.2,72
E07000026,Allerdale,Rough sleeping [Pl5],123.2,26317.2,73
E07000027,Barrow-in-Furness,Healthy People Domain,78.8,25828.4,1
E07000027,Barrow-in-Furness,Difficulties in daily life [Pe],79.9,25828.4,2
E07000027,Barrow-in-Furness,Disability [Pe1],53.9,25828.4,3
E07000027,Barrow-in-Furness,Frailty [Pe1],113.3,25828.4,4
E07000027,Barrow-in-Furness,Mental health [Pe],80.2,25828.4,5
E07000027,Barrow-in-Furness,"Children's social, emotional and mental health [Pe2]",93.9,25828.4,6
E07000027,Barrow-in-Furness,Mental health conditions [Pe2],102.8,25828.4,7
E07000027,Barrow-in-Furness,Self-harm [Pe2],81.4,25828.4,8
E07000027,Barrow-in-Furness,Suicides [Pe2],70.9,25828.4,9
E07000027,Barrow-in-Furness,Mortality [Pe],84.9,25828.4,10
E07000027,Barrow-in-Furness,Avoidable mortality [Pe3],84.8,25828.4,11
E07000027,Barrow-in-Furness,Infant mortality [Pe3],97.4,25828.4,12
E07000027,Barrow-in-Furness,Life expectancy [Pe3],83.3,25828.4,13
E07000027,Barrow-in-Furness,Mortality from all causes [Pe3],84.4,25828.4,14
E07000027,Barrow-in-Furness,Personal well-being [Pe],70.1,25828.4,15
E07000027,Barrow-in-Furness,Activities in life are worthwhile [Pe4],45.3,25828.4,16
E07000027,Barrow-in-Furness,Feelings of anxiety [Pe4],75.8,25828.4,17
E07000027,Barrow-in-Furness,Happiness [Pe4],96.1,25828.4,18
E07000027,Barrow-in-Furness,Life satisfaction [Pe4],81.5,25828.4,19
E07000027,Barrow-in-Furness,Physical health conditions [Pe],113.2,25828.4,20
E07000027,Barrow-in-Furness,Cancer [Pe5],115,25828.4,21
E07000027,Barrow-in-Furness,Cardiovascular conditions [Pe5],107.4,25828.4,22
E07000027,Barrow-in-Furness,Dementia [Pe5],110.2,25828.4,23
E07000027,Barrow-in-Furness,Diabetes [Pe5],112.2,25828.4,24
E07000027,Barrow-in-Furness,Kidney and liver disease [Pe5],114,25828.4,25
E07000027,Barrow-in-Furness,Musculoskeletal conditions [Pe5],105.8,25828.4,26
E07000027,Barrow-in-Furness,Respiratory conditions [Pe5],109.6,25828.4,27
E07000027,Barrow-in-Furness,Healthy Lives Domain,92.2,25828.4,28
E07000027,Barrow-in-Furness,Behavioural risk factors [L],90.5,25828.4,29
E07000027,Barrow-in-Furness,Alcohol misuse [L1],91.1,25828.4,30
E07000027,Barrow-in-Furness,Drug misuse [L1],93.9,25828.4,31
E07000027,Barrow-in-Furness,Healthy eating [L1],93.2,25828.4,32
E07000027,Barrow-in-Furness,Physical activity [L1],90.4,25828.4,33
E07000027,Barrow-in-Furness,Sedentary behaviour [L1],91.4,25828.4,34
E07000027,Barrow-in-Furness,Sexually transmitted infections [L1],109,25828.4,35
E07000027,Barrow-in-Furness,Smoking [L1],94.3,25828.4,36
E07000027,Barrow-in-Furness,Children and young people [L],98.1,25828.4,37
E07000027,Barrow-in-Furness,Early years development [L2],108.6,25828.4,38
E07000027,Barrow-in-Furness,Pupil absences [L2],98.3,25828.4,39
E07000027,Barrow-in-Furness,Pupil attainment [L2],98.1,25828.4,40
E07000027,Barrow-in-Furness,Teenage pregnancy [L2],100.5,25828.4,41
E07000027,Barrow-in-Furness,"Young people in education, employment and apprenticeships [L2]",93.7,25828.4,42
E07000027,Barrow-in-Furness,Physiological risk factors [L],84.5,25828.4,43
E07000027,Barrow-in-Furness,High blood pressure [L3],125.2,25828.4,44
E07000027,Barrow-in-Furness,Low birth weight [L3],106.8,25828.4,45
E07000027,Barrow-in-Furness,Overweight and obesity in adults [L3],95.6,25828.4,46
E07000027,Barrow-in-Furness,Overweight and obesity in children [L3],76.9,25828.4,47
E07000027,Barrow-in-Furness,Protective measures [L],101.6,25828.4,48
E07000027,Barrow-in-Furness,Cancer screening attendance [L4],89.4,25828.4,49
E07000027,Barrow-in-Furness,Child vaccination coverage [L4],113.5,25828.4,50
E07000027,Barrow-in-Furness,Healthy Places Domain,113.2,25828.4,51
E07000027,Barrow-in-Furness,Access to green space [Pl],110.8,25828.4,52
E07000027,Barrow-in-Furness,Private outdoor space [Pl1],110.8,25828.4,53
E07000027,Barrow-in-Furness,Access to services [Pl],110.3,25828.4,54
E07000027,Barrow-in-Furness,Distance to GP services [Pl2],105.4,25828.4,55
E07000027,Barrow-in-Furness,Distance to pharmacies [Pl2],105.2,25828.4,56
E07000027,Barrow-in-Furness,Distance to sports or leisure facilities [Pl2],113.9,25828.4,57
E07000027,Barrow-in-Furness,Internet access [Pl2],108.8,25828.4,58
E07000027,Barrow-in-Furness,Patients offered acceptable GP practice appointments [Pl2],112.1,25828.4,59
E07000027,Barrow-in-Furness,Crime [Pl],97.2,25828.4,60
E07000027,Barrow-in-Furness,Low-level crime [Pl3],106.2,25828.4,61
E07000027,Barrow-in-Furness,Personal crime [Pl3],88.6,25828.4,62
E07000027,Barrow-in-Furness,Economic and working conditions [Pl],97.7,25828.4,63
E07000027,Barrow-in-Furness,Child poverty [Pl4],95.2,25828.4,64
E07000027,Barrow-in-Furness,Job-related training [Pl4],102.6,25828.4,65
E07000027,Barrow-in-Furness,Unemployment [Pl4],103.3,25828.4,66
E07000027,Barrow-in-Furness,Workplace safety [Pl4],90.2,25828.4,67
E07000027,Barrow-in-Furness,Living conditions [Pl],115.9,25828.4,68
E07000027,Barrow-in-Furness,Air pollution [Pl5],121.5,25828.4,69
E07000027,Barrow-in-Furness,Household overcrowding [Pl5],130.3,25828.4,70
E07000027,Barrow-in-Furness,Noise complaints [Pl5],84.5,25828.4,71
E07000027,Barrow-in-Furness,Road safety [Pl5],106.4,25828.4,72
E07000027,Barrow-in-Furness,Rough sleeping [Pl5],123.2,25828.4,73
E07000028,Carlisle,Healthy People Domain,89.9,21923.2,1
E07000028,Carlisle,Difficulties in daily life [Pe],104.3,21923.2,2
E07000028,Carlisle,Disability [Pe1],111.2,21923.2,3
E07000028,Carlisle,Frailty [Pe1],95.8,21923.2,4
E07000028,Carlisle,Mental health [Pe],80.4,21923.2,5
E07000028,Carlisle,"Children's social, emotional and mental health [Pe2]",91.1,21923.2,6
E07000028,Carlisle,Mental health conditions [Pe2],85.2,21923.2,7
E07000028,Carlisle,Self-harm [Pe2],89.7,21923.2,8
E07000028,Carlisle,Suicides [Pe2],79.3,21923.2,9
E07000028,Carlisle,Mortality [Pe],94.5,21923.2,10
E07000028,Carlisle,Avoidable mortality [Pe3],94,21923.2,11
E07000028,Carlisle,Infant mortality [Pe3],107.7,21923.2,12
E07000028,Carlisle,Life expectancy [Pe3],92.7,21923.2,13
E07000028,Carlisle,Mortality from all causes [Pe3],91.5,21923.2,14
E07000028,Carlisle,Personal well-being [Pe],89.9,21923.2,15
E07000028,Carlisle,Activities in life are worthwhile [Pe4],92.2,21923.2,16
E07000028,Carlisle,Feelings of anxiety [Pe4],77.5,21923.2,17
E07000028,Carlisle,Happiness [Pe4],102.3,21923.2,18
E07000028,Carlisle,Life satisfaction [Pe4],90.2,21923.2,19
E07000028,Carlisle,Physical health conditions [Pe],96.7,21923.2,20
E07000028,Carlisle,Cancer [Pe5],85.2,21923.2,21
E07000028,Carlisle,Cardiovascular conditions [Pe5],95.9,21923.2,22
E07000028,Carlisle,Dementia [Pe5],162.9,21923.2,23
E07000028,Carlisle,Diabetes [Pe5],101,21923.2,24
E07000028,Carlisle,Kidney and liver disease [Pe5],97.4,21923.2,25
E07000028,Carlisle,Musculoskeletal conditions [Pe5],91.4,21923.2,26
E07000028,Carlisle,Respiratory conditions [Pe5],88.7,21923.2,27
E07000028,Carlisle,Healthy Lives Domain,104.5,21923.2,28
E07000028,Carlisle,Behavioural risk factors [L],100.5,21923.2,29
E07000028,Carlisle,Alcohol misuse [L1],98.6,21923.2,30
E07000028,Carlisle,Drug misuse [L1],97.2,21923.2,31
E07000028,Carlisle,Healthy eating [L1],105.5,21923.2,32
E07000028,Carlisle,Physical activity [L1],96.6,21923.2,33
E07000028,Carlisle,Sedentary behaviour [L1],97.7,21923.2,34
E07000028,Carlisle,Sexually transmitted infections [L1],101.3,21923.2,35
E07000028,Carlisle,Smoking [L1],106.2,21923.2,36
E07000028,Carlisle,Children and young people [L],103.9,21923.2,37
E07000028,Carlisle,Early years development [L2],108.3,21923.2,38
E07000028,Carlisle,Pupil absences [L2],98.1,21923.2,39
E07000028,Carlisle,Pupil attainment [L2],99.2,21923.2,40
E07000028,Carlisle,Teenage pregnancy [L2],111.9,21923.2,41
E07000028,Carlisle,"Young people in education, employment and apprenticeships [L2]",102.1,21923.2,42
E07000028,Carlisle,Physiological risk factors [L],100.8,21923.2,43
E07000028,Carlisle,High blood pressure [L3],85.6,21923.2,44
E07000028,Carlisle,Low birth weight [L3],121.9,21923.2,45
E07000028,Carlisle,Overweight and obesity in adults [L3],83.8,21923.2,46
E07000028,Carlisle,Overweight and obesity in children [L3],98.4,21923.2,47
E07000028,Carlisle,Protective measures [L],109.4,21923.2,48
E07000028,Carlisle,Cancer screening attendance [L4],109.9,21923.2,49
E07000028,Carlisle,Child vaccination coverage [L4],106.9,21923.2,50
E07000028,Carlisle,Healthy Places Domain,110.1,21923.2,51
E07000028,Carlisle,Access to green space [Pl],109.8,21923.2,52
E07000028,Carlisle,Private outdoor space [Pl1],109.8,21923.2,53
E07000028,Carlisle,Access to services [Pl],87.3,21923.2,54
E07000028,Carlisle,Distance to GP services [Pl2],84.4,21923.2,55
E07000028,Carlisle,Distance to pharmacies [Pl2],93.6,21923.2,56
E07000028,Carlisle,Distance to sports or leisure facilities [Pl2],96.6,21923.2,57
E07000028,Carlisle,Internet access [Pl2],92.8,21923.2,58
E07000028,Carlisle,Patients offered acceptable GP practice appointments [Pl2],86.2,21923.2,59
E07000028,Carlisle,Crime [Pl],96.4,21923.2,60
E07000028,Carlisle,Low-level crime [Pl3],104,21923.2,61
E07000028,Carlisle,Personal crime [Pl3],89.3,21923.2,62
E07000028,Carlisle,Economic and working conditions [Pl],101.1,21923.2,63
E07000028,Carlisle,Child poverty [Pl4],97.2,21923.2,64
E07000028,Carlisle,Job-related training [Pl4],75.1,21923.2,65
E07000028,Carlisle,Unemployment [Pl4],110.9,21923.2,66
E07000028,Carlisle,Workplace safety [Pl4],100.7,21923.2,67
E07000028,Carlisle,Living conditions [Pl],129.7,21923.2,68
E07000028,Carlisle,Air pollution [Pl5],130.4,21923.2,69
E07000028,Carlisle,Household overcrowding [Pl5],145.5,21923.2,70
E07000028,Carlisle,Noise complaints [Pl5],98.2,21923.2,71
E07000028,Carlisle,Road safety [Pl5],118.4,21923.2,72
E07000028,Carlisle,Rough sleeping [Pl5],123.2,21923.2,73
E07000029,Copeland,Healthy People Domain,86.4,29692,1
E07000029,Copeland,Difficulties in daily life [Pe],87.1,29692,2
E07000029,Copeland,Disability [Pe1],87,29692,3
E07000029,Copeland,Frailty [Pe1],91.9,29692,4
E07000029,Copeland,Mental health [Pe],83.9,29692,5
E07000029,Copeland,"Children's social, emotional and mental health [Pe2]",111.7,29692,6
E07000029,Copeland,Mental health conditions [Pe2],91.8,29692,7
E07000029,Copeland,Self-harm [Pe2],87.9,29692,8
E07000029,Copeland,Suicides [Pe2],70.9,29692,9
E07000029,Copeland,Mortality [Pe],90.1,29692,10
E07000029,Copeland,Avoidable mortality [Pe3],89.3,29692,11
E07000029,Copeland,Infant mortality [Pe3],102.8,29692,12
E07000029,Copeland,Life expectancy [Pe3],90.1,29692,13
E07000029,Copeland,Mortality from all causes [Pe3],87,29692,14
E07000029,Copeland,Personal well-being [Pe],104.9,29692,15
E07000029,Copeland,Activities in life are worthwhile [Pe4],95.1,29692,16
E07000029,Copeland,Feelings of anxiety [Pe4],106.9,29692,17
E07000029,Copeland,Happiness [Pe4],114.7,29692,18
E07000029,Copeland,Life satisfaction [Pe4],101.5,29692,19
E07000029,Copeland,Physical health conditions [Pe],88.1,29692,20
E07000029,Copeland,Cancer [Pe5],83.4,29692,21
E07000029,Copeland,Cardiovascular conditions [Pe5],95.3,29692,22
E07000029,Copeland,Dementia [Pe5],103.5,29692,23
E07000029,Copeland,Diabetes [Pe5],95,29692,24
E07000029,Copeland,Kidney and liver disease [Pe5],91.9,29692,25
E07000029,Copeland,Musculoskeletal conditions [Pe5],85.5,29692,26
E07000029,Copeland,Respiratory conditions [Pe5],90.6,29692,27
E07000029,Copeland,Healthy Lives Domain,101.7,29692,28
E07000029,Copeland,Behavioural risk factors [L],107,29692,29
E07000029,Copeland,Alcohol misuse [L1],96,29692,30
E07000029,Copeland,Drug misuse [L1],106,29692,31
E07000029,Copeland,Healthy eating [L1],94.4,29692,32
E07000029,Copeland,Physical activity [L1],114.5,29692,33
E07000029,Copeland,Sedentary behaviour [L1],108.3,29692,34
E07000029,Copeland,Sexually transmitted infections [L1],116.6,29692,35
E07000029,Copeland,Smoking [L1],97.6,29692,36
E07000029,Copeland,Children and young people [L],104.2,29692,37
E07000029,Copeland,Early years development [L2],104,29692,38
E07000029,Copeland,Pupil absences [L2],93.2,29692,39
E07000029,Copeland,Pupil attainment [L2],104.3,29692,40
E07000029,Copeland,Teenage pregnancy [L2],105.1,29692,41
E07000029,Copeland,"Young people in education, employment and apprenticeships [L2]",107.7,29692,42
E07000029,Copeland,Physiological risk factors [L],84.6,29692,43
E07000029,Copeland,High blood pressure [L3],88.2,29692,44
E07000029,Copeland,Low birth weight [L3],101.6,29692,45
E07000029,Copeland,Overweight and obesity in adults [L3],92.5,29692,46
E07000029,Copeland,Overweight and obesity in children [L3],80.9,29692,47
E07000029,Copeland,Protective measures [L],109.7,29692,48
E07000029,Copeland,Cancer screening attendance [L4],102.7,29692,49
E07000029,Copeland,Child vaccination coverage [L4],114.6,29692,50
E07000029,Copeland,Healthy Places Domain,123.4,29692,51
E07000029,Copeland,Access to green space [Pl],108.1,29692,52
E07000029,Copeland,Private outdoor space [Pl1],108.1,29692,53
E07000029,Copeland,Access to services [Pl],88.2,29692,54
E07000029,Copeland,Distance to GP services [Pl2],79.6,29692,55
E07000029,Copeland,Distance to pharmacies [Pl2],89.2,29692,56
E07000029,Copeland,Distance to sports or leisure facilities [Pl2],98.6,29692,57
E07000029,Copeland,Internet access [Pl2],98.6,29692,58
E07000029,Copeland,Patients offered acceptable GP practice appointments [Pl2],89,29692,59
E07000029,Copeland,Crime [Pl],110.5,29692,60
E07000029,Copeland,Low-level crime [Pl3],122,29692,61
E07000029,Copeland,Personal crime [Pl3],97.6,29692,62
E07000029,Copeland,Economic and working conditions [Pl],108.9,29692,63
E07000029,Copeland,Child poverty [Pl4],100.8,29692,64
E07000029,Copeland,Job-related training [Pl4],105.2,29692,65
E07000029,Copeland,Unemployment [Pl4],118.8,29692,66
E07000029,Copeland,Workplace safety [Pl4],104.2,29692,67
E07000029,Copeland,Living conditions [Pl],140.8,29692,68
E07000029,Copeland,Air pollution [Pl5],138.6,29692,69
E07000029,Copeland,Household overcrowding [Pl5],161.2,29692,70
E07000029,Copeland,Noise complaints [Pl5],116,29692,71
E07000029,Copeland,Road safety [Pl5],119.3,29692,72
E07000029,Copeland,Rough sleeping [Pl5],123.2,29692,73
E07000030,Eden,Healthy People Domain,113.6,21782.8,1
E07000030,Eden,Difficulties in daily life [Pe],98.8,21782.8,2
E07000030,Eden,Disability [Pe1],91.3,21782.8,3
E07000030,Eden,Frailty [Pe1],106.6,21782.8,4
E07000030,Eden,Mental health [Pe],108.1,21782.8,5
E07000030,Eden,"Children's social, emotional and mental health [Pe2]",98.5,21782.8,6
E07000030,Eden,Mental health conditions [Pe2],122.5,21782.8,7
E07000030,Eden,Self-harm [Pe2],107.3,21782.8,8
E07000030,Eden,Suicides [Pe2],93.2,21782.8,9
E07000030,Eden,Mortality [Pe],117.8,21782.8,10
E07000030,Eden,Avoidable mortality [Pe3],115.9,21782.8,11
E07000030,Eden,Infant mortality [Pe3],120.6,21782.8,12
E07000030,Eden,Life expectancy [Pe3],119,21782.8,13
E07000030,Eden,Mortality from all causes [Pe3],111.9,21782.8,14
E07000030,Eden,Personal well-being [Pe],100.6,21782.8,15
E07000030,Eden,Activities in life are worthwhile [Pe4],88,21782.8,16
E07000030,Eden,Feelings of anxiety [Pe4],110.7,21782.8,17
E07000030,Eden,Happiness [Pe4],97.1,21782.8,18
E07000030,Eden,Life satisfaction [Pe4],108.1,21782.8,19
E07000030,Eden,Physical health conditions [Pe],120.8,21782.8,20
E07000030,Eden,Cancer [Pe5],99.2,21782.8,21
E07000030,Eden,Cardiovascular conditions [Pe5],110.6,21782.8,22
E07000030,Eden,Dementia [Pe5],122.3,21782.8,23
E07000030,Eden,Diabetes [Pe5],139.2,21782.8,24
E07000030,Eden,Kidney and liver disease [Pe5],106.3,21782.8,25
E07000030,Eden,Musculoskeletal conditions [Pe5],126.6,21782.8,26
E07000030,Eden,Respiratory conditions [Pe5],106.9,21782.8,27
E07000030,Eden,Healthy Lives Domain,116,21782.8,28
E07000030,Eden,Behavioural risk factors [L],120.1,21782.8,29
E07000030,Eden,Alcohol misuse [L1],126.4,21782.8,30
E07000030,Eden,Drug misuse [L1],104.7,21782.8,31
E07000030,Eden,Healthy eating [L1],101.1,21782.8,32
E07000030,Eden,Physical activity [L1],120.8,21782.8,33
E07000030,Eden,Sedentary behaviour [L1],115.4,21782.8,34
E07000030,Eden,Sexually transmitted infections [L1],97.2,21782.8,35
E07000030,Eden,Smoking [L1],124.4,21782.8,36
E07000030,Eden,Children and young people [L],114.8,21782.8,37
E07000030,Eden,Early years development [L2],111.3,21782.8,38
E07000030,Eden,Pupil absences [L2],114.3,21782.8,39
E07000030,Eden,Pupil attainment [L2],106.9,21782.8,40
E07000030,Eden,Teenage pregnancy [L2],107.6,21782.8,41
E07000030,Eden,"Young people in education, employment and apprenticeships [L2]",113.8,21782.8,42
E07000030,Eden,Physiological risk factors [L],102.8,21782.8,43
E07000030,Eden,High blood pressure [L3],138,21782.8,44
E07000030,Eden,Low birth weight [L3],111.3,21782.8,45
E07000030,Eden,Overweight and obesity in adults [L3],90.2,21782.8,46
E07000030,Eden,Overweight and obesity in children [L3],102.6,21782.8,47
E07000030,Eden,Protective measures [L],113.5,21782.8,48
E07000030,Eden,Cancer screening attendance [L4],112.7,21782.8,49
E07000030,Eden,Child vaccination coverage [L4],111.4,21782.8,50
E07000030,Eden,Healthy Places Domain,114.1,21782.8,51
E07000030,Eden,Access to green space [Pl],98.4,21782.8,52
E07000030,Eden,Private outdoor space [Pl1],98.4,21782.8,53
E07000030,Eden,Access to services [Pl],74.4,21782.8,54
E07000030,Eden,Distance to GP services [Pl2],74.7,21782.8,55
E07000030,Eden,Distance to pharmacies [Pl2],78,21782.8,56
E07000030,Eden,Distance to sports or leisure facilities [Pl2],79.2,21782.8,57
E07000030,Eden,Internet access [Pl2],75.6,21782.8,58
E07000030,Eden,Patients offered acceptable GP practice appointments [Pl2],105.7,21782.8,59
E07000030,Eden,Crime [Pl],115.8,21782.8,60
E07000030,Eden,Low-level crime [Pl3],120.7,21782.8,61
E07000030,Eden,Personal crime [Pl3],108.7,21782.8,62
E07000030,Eden,Economic and working conditions [Pl],106.5,21782.8,63
E07000030,Eden,Child poverty [Pl4],101.8,21782.8,64
E07000030,Eden,Job-related training [Pl4],89.8,21782.8,65
E07000030,Eden,Unemployment [Pl4],116.7,21782.8,66
E07000030,Eden,Workplace safety [Pl4],89.4,21782.8,67
E07000030,Eden,Living conditions [Pl],139,21782.8,68
E07000030,Eden,Air pollution [Pl5],138.1,21782.8,69
E07000030,Eden,Household overcrowding [Pl5],157.8,21782.8,70
E07000030,Eden,Noise complaints [Pl5],106.3,21782.8,71
E07000030,Eden,Road safety [Pl5],124.6,21782.8,72
E07000030,Eden,Rough sleeping [Pl5],123.2,21782.8,73
E07000031,South Lakeland,Healthy People Domain,119.2,#N/A,1
E07000031,South Lakeland,Difficulties in daily life [Pe],108.2,#N/A,2
E07000031,South Lakeland,Disability [Pe1],94.7,#N/A,3
E07000031,South Lakeland,Frailty [Pe1],118.8,#N/A,4
E07000031,South Lakeland,Mental health [Pe],107.5,#N/A,5
E07000031,South Lakeland,"Children's social, emotional and mental health [Pe2]",111.6,#N/A,6
E07000031,South Lakeland,Mental health conditions [Pe2],108.8,#N/A,7
E07000031,South Lakeland,Self-harm [Pe2],104.8,#N/A,8
E07000031,South Lakeland,Suicides [Pe2],98,#N/A,9
E07000031,South Lakeland,Mortality [Pe],110,#N/A,10
E07000031,South Lakeland,Avoidable mortality [Pe3],110.5,#N/A,11
E07000031,South Lakeland,Infant mortality [Pe3],96.2,#N/A,12
E07000031,South Lakeland,Life expectancy [Pe3],109.2,#N/A,13
E07000031,South Lakeland,Mortality from all causes [Pe3],114.9,#N/A,14
E07000031,South Lakeland,Personal well-being [Pe],114.7,#N/A,15
E07000031,South Lakeland,Activities in life are worthwhile [Pe4],114.1,#N/A,16
E07000031,South Lakeland,Feelings of anxiety [Pe4],101.4,#N/A,17
E07000031,South Lakeland,Happiness [Pe4],120.9,#N/A,18
E07000031,South Lakeland,Life satisfaction [Pe4],111.2,#N/A,19
E07000031,South Lakeland,Physical health conditions [Pe],124.3,#N/A,20
E07000031,South Lakeland,Cancer [Pe5],115.1,#N/A,21
E07000031,South Lakeland,Cardiovascular conditions [Pe5],110.3,#N/A,22
E07000031,South Lakeland,Dementia [Pe5],128.7,#N/A,23
E07000031,South Lakeland,Diabetes [Pe5],124.4,#N/A,24
E07000031,South Lakeland,Kidney and liver disease [Pe5],127.1,#N/A,25
E07000031,South Lakeland,Musculoskeletal conditions [Pe5],116.6,#N/A,26
E07000031,South Lakeland,Respiratory conditions [Pe5],118.9,#N/A,27
E07000031,South Lakeland,Healthy Lives Domain,115.4,#N/A,28
E07000031,South Lakeland,Behavioural risk factors [L],118.8,#N/A,29
E07000031,South Lakeland,Alcohol misuse [L1],111.6,#N/A,30
E07000031,South Lakeland,Drug misuse [L1],104.1,#N/A,31
E07000031,South Lakeland,Healthy eating [L1],114.7,#N/A,32
E07000031,South Lakeland,Physical activity [L1],116.1,#N/A,33
E07000031,South Lakeland,Sedentary behaviour [L1],114.4,#N/A,34
E07000031,South Lakeland,Sexually transmitted infections [L1],99.8,#N/A,35
E07000031,South Lakeland,Smoking [L1],118.2,#N/A,36
E07000031,South Lakeland,Children and young people [L],121.4,#N/A,37
E07000031,South Lakeland,Early years development [L2],117.5,#N/A,38
E07000031,South Lakeland,Pupil absences [L2],113.8,#N/A,39
E07000031,South Lakeland,Pupil attainment [L2],119.7,#N/A,40
E07000031,South Lakeland,Teenage pregnancy [L2],121.4,#N/A,41
E07000031,South Lakeland,"Young people in education, employment and apprenticeships [L2]",121.2,#N/A,42
E07000031,South Lakeland,Physiological risk factors [L],104.7,#N/A,43
E07000031,South Lakeland,High blood pressure [L3],128.7,#N/A,44
E07000031,South Lakeland,Low birth weight [L3],111.3,#N/A,45
E07000031,South Lakeland,Overweight and obesity in adults [L3],107.4,#N/A,46
E07000031,South Lakeland,Overweight and obesity in children [L3],98.4,#N/A,47
E07000031,South Lakeland,Protective measures [L],104.6,#N/A,48
E07000031,South Lakeland,Cancer screening attendance [L4],97.5,#N/A,49
E07000031,South Lakeland,Child vaccination coverage [L4],110.7,#N/A,50
E07000031,South Lakeland,Healthy Places Domain,119.8,#N/A,51
E07000031,South Lakeland,Access to green space [Pl],93.2,#N/A,52
E07000031,South Lakeland,Private outdoor space [Pl1],93.2,#N/A,53
E07000031,South Lakeland,Access to services [Pl],89.5,#N/A,54
E07000031,South Lakeland,Distance to GP services [Pl2],86.5,#N/A,55
E07000031,South Lakeland,Distance to pharmacies [Pl2],86.3,#N/A,56
E07000031,South Lakeland,Distance to sports or leisure facilities [Pl2],90.6,#N/A,57
E07000031,South Lakeland,Internet access [Pl2],96.8,#N/A,58
E07000031,South Lakeland,Patients offered acceptable GP practice appointments [Pl2],115.9,#N/A,59
E07000031,South Lakeland,Crime [Pl],121.2,#N/A,60
E07000031,South Lakeland,Low-level crime [Pl3],129.6,#N/A,61
E07000031,South Lakeland,Personal crime [Pl3],109.9,#N/A,62
E07000031,South Lakeland,Economic and working conditions [Pl],111.6,#N/A,63
E07000031,South Lakeland,Child poverty [Pl4],108,#N/A,64
E07000031,South Lakeland,Job-related training [Pl4],96.4,#N/A,65
E07000031,South Lakeland,Unemployment [Pl4],117.3,#N/A,66
E07000031,South Lakeland,Workplace safety [Pl4],95.3,#N/A,67
E07000031,South Lakeland,Living conditions [Pl],132.3,#N/A,68
E07000031,South Lakeland,Air pollution [Pl5],135.2,#N/A,69
E07000031,South Lakeland,Household overcrowding [Pl5],160.2,#N/A,70
E07000031,South Lakeland,Noise complaints [Pl5],102.9,#N/A,71
E07000031,South Lakeland,Road safety [Pl5],120.7,#N/A,72
E07000031,South Lakeland,Rough sleeping [Pl5],93.6,#N/A,73
E10000017,Lancashire,Healthy People Domain,93.3,25480,1
E10000017,Lancashire,Difficulties in daily life [Pe],96.1,25480,2
E10000017,Lancashire,Disability [Pe1],86.1,25480,3
E10000017,Lancashire,Frailty [Pe1],107.5,25480,4
E10000017,Lancashire,Mental health [Pe],94.9,25480,5
E10000017,Lancashire,"Children's social, emotional and mental health [Pe2]",103.8,25480,6
E10000017,Lancashire,Mental health conditions [Pe2],92,25480,7
E10000017,Lancashire,Self-harm [Pe2],102.4,25480,8
E10000017,Lancashire,Suicides [Pe2],87.8,25480,9
E10000017,Lancashire,Mortality [Pe],93.3,25480,10
E10000017,Lancashire,Avoidable mortality [Pe3],92.1,25480,11
E10000017,Lancashire,Infant mortality [Pe3],104,25480,12
